32 0.00023147
64 0.00023906
128 0.00025566
256 0.000276
512 0.00031487
1024 0.00039131
2048 0.00077377
4096 0.00155264
8192 0.00288376
16384 0.0065519
32768 0.0125677
65536 0.0282104
131072 0.0691279
262144 0.169529
524288 0.369665
1048576 0.858633
