32 0.0010432
64 0.0012164
128 0.00148297
256 0.00163871
512 0.00243497
1024 0.00354504
2048 0.00658497
4096 0.0181616
8192 0.039731
16384 0.0831553
32768 0.214476
65536 0.54659
131072 1.68081
262144 6.89799
524288 14.2037
1048576 28.3844
