16	 0.247017
16	 0.00277855
16	 0.0103616
32	 0.413263
32	 0.00235634
32	 0.00899572
64	 0.715983
64	 0.00194642
64	 0.0205098
128	 1.18847
128	 0.00211621
128	 0.0282883
256	 2.57711
256	 0.00169434
256	 0.0273387
512	 2.96281
512	 0.00206868
512	 0.0369703
1024	 2.96293
1024	 0.00210817
1024	 0.0368699
2048	 2.97453
2048	 0.00175928
2048	 0.0473696
